Stock,Title,Sentiment
MSFT,Forget Tech Volatility: ‘Go Global’ With This Steady 8.1% Payer,"{'neg': 0.0, 'neu': 0.906, 'pos': 0.094, 'compound': 0.4767}"
MSFT,Fed Rate Cut This Week: How Deep?,"{'neg': 0.095, 'neu': 0.905, 'pos': 0.0, 'compound': -0.4939}"
MSFT,After The Fed Rate Cut: Soft Landing Checklist,"{'neg': 0.16, 'neu': 0.741, 'pos': 0.099, 'compound': -0.3612}"
MSFT,Robust Job Gains Remove Recession Fears,"{'neg': 0.065, 'neu': 0.853, 'pos': 0.082, 'compound': 0.197}"
MSFT,Microsoft approves new $60 billion share buyback,"{'neg': 0.0, 'neu': 0.829, 'pos': 0.171, 'compound': 0.7351}"
MSFT,Mark Zuckerberg says Meta AI already has 500 million monthly active users — and other highlights from Meta Connect,"{'neg': 0.0, 'neu': 0.909, 'pos': 0.091, 'compound': 0.4767}"
MSFT,Altria and Microsoft - returns over the past decade,"{'neg': 0.0, 'neu': 0.907, 'pos': 0.093, 'compound': 0.5106}"
MSFT,Stock market today: Dow poised to build on record as US futures rise ahead of Fed,"{'neg': 0.053, 'neu': 0.888, 'pos': 0.058, 'compound': 0.0516}"
MSFT,Microsoft troca 650 funcionários de videogames por IA,"{'neg': 0.064, 'neu': 0.936, 'pos': 0.0, 'compound': -0.296}"
MSFT,"What's Going On With AI Related Stocks Nvidia, AMD, Broadcom And Super Micro On Thursday?","{'neg': 0.0, 'neu': 0.831, 'pos': 0.169, 'compound': 0.6249}"
MSFT,Nvidia stock rises after CEO Jensen Huang touts 'insane' chip demand,"{'neg': 0.11, 'neu': 0.89, 'pos': 0.0, 'compound': -0.4939}"
MSFT,Intel finally gives Wall Street good news,"{'neg': 0.178, 'neu': 0.757, 'pos': 0.065, 'compound': -0.7269}"
MSFT,Better Artificial Intelligence (AI) Stock: Microsoft vs. Oracle,"{'neg': 0.0, 'neu': 0.694, 'pos': 0.306, 'compound': 0.9042}"
MSFT,Microsoft wants to change the way you use your PC. It needs to succeed.,"{'neg': 0.0, 'neu': 0.953, 'pos': 0.047, 'compound': 0.1877}"
MSFT,"The Best Stocks to Invest $50,000 in Right Now","{'neg': 0.071, 'neu': 0.658, 'pos': 0.271, 'compound': 0.8549}"
MSFT,Microsoft's AI Lead Shrinks: Analyst Downgrades Stock As Amazon And Google Close The Gap,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
MSFT,Are Stocks Overvalued?,"{'neg': 0.06, 'neu': 0.87, 'pos': 0.071, 'compound': 0.1027}"
MSFT,Android: Google hatte Sorge vor Microsoft-Dominanz -aber sah im Apple iPhone nie eine große Konkurrenz,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
MSFT,Powering Data Centers Is A Herculean Task,"{'neg': 0.0, 'neu': 0.902, 'pos': 0.098, 'compound': 0.4215}"
MSFT,"Stock market today: Dow, S&P 500, Nasdaq futures surge as Fed fires up rally","{'neg': 0.056, 'neu': 0.804, 'pos': 0.139, 'compound': 0.4767}"
MSFT,"Tech Stocks Pull Back Friday, Hitting the Brakes on Fed-Fueled Rally","{'neg': 0.062, 'neu': 0.938, 'pos': 0.0, 'compound': -0.2732}"
MSFT,AI's thirst for energy has another nuclear plant coming online,"{'neg': 0.0, 'neu': 0.943, 'pos': 0.057, 'compound': 0.2732}"
MSFT,"BlackRock, Microsoft Aim to Raise $30 Billion for AI Investments","{'neg': 0.0, 'neu': 0.824, 'pos': 0.176, 'compound': 0.7184}"
MSFT,"Could Investing $10,000 in Microsoft Make You a Millionaire?","{'neg': 0.0, 'neu': 0.816, 'pos': 0.184, 'compound': 0.7351}"
MSFT,Nvidia stock rebounds from a rough two weeks. It's still 'the best way to lay AI',"{'neg': 0.0, 'neu': 0.853, 'pos': 0.147, 'compound': 0.7351}"
MSFT,Arm Holdings Joins Elite List; Offers New Buy Point,"{'neg': 0.0, 'neu': 0.939, 'pos': 0.061, 'compound': 0.3818}"
MSFT,Why Nvidia Stock Could Lag Behind A Key AI Energy Company,"{'neg': 0.155, 'neu': 0.845, 'pos': 0.0, 'compound': -0.7506}"
MSFT,This 8.7% Dividend Is The Ultimate Retirement Investment,"{'neg': 0.108, 'neu': 0.892, 'pos': 0.0, 'compound': -0.4822}"
MSFT,Monster Beverage Stock Vs. Keurig Dr Pepper,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
MSFT,"Nade com os tubarões: 5 ações mais compradas por 7,174 fundos","{'neg': 0.0, 'neu': 0.937, 'pos': 0.062, 'compound': 0.296}"
MSFT,OpenAI完成新一輪66億美元融資 估值達1570億美元,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
MSFT,Microsoft stock receives rare downgrade as analyst says it's 'beholden' to Nvidia,"{'neg': 0.0, 'neu': 0.957, 'pos': 0.043, 'compound': 0.128}"
MSFT,Microsoft’s Cloud Woes: A Warning Sign for AI?,"{'neg': 0.0, 'neu': 0.95, 'pos': 0.05, 'compound': 0.2023}"
MSFT,Here's the 'magical' moment Goldman Sachs sees for tech stocks,"{'neg': 0.0, 'neu': 0.923, 'pos': 0.077, 'compound': 0.4588}"
MSFT,Is It Too Late to Buy Microsoft Stock Now?,"{'neg': 0.0, 'neu': 0.749, 'pos': 0.251, 'compound': 0.8555}"
MSFT,交屋群組首購都拿8成貸款…他滿手現金卻被銀行打槍？行員教他「兩步驟」解套,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
MSFT,Why Oracle Stock Jumped More Than 5% to a Record High on Monday,"{'neg': 0.0, 'neu': 0.884, 'pos': 0.116, 'compound': 0.4939}"
MSFT,"中國A股史上最大吸併交易來了！金額超過人民幣1,100億","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
MSFT,攜手貝萊德等企業斥資千億美元合組GAIIP，微軟週三股價連七紅後回吐1%,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
MSFT,華碩8月營收年月雙增 AI PC、伺服器出貨動能持續升溫,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
MSFT,全球最有價值科技品牌 蘋果居冠、抖音闖進前五,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
MSFT,Jefferies降評蘋果股票 稱AI手機期望被誇大,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
MSFT,5 Top Stocks To Buy In October,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
MSFT,台積電營收月減2.4%「今開高翻黑」　台股由升轉跌,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
MSFT,AI受益股 美投行點名4家軟體公司 微軟奪冠,"{'neg': 0.0, 'neu': 0.925, 'pos': 0.075, 'compound': 0.296}"
MSFT,〈財報前瞻〉甲骨文雲端業務有望創佳績 鞏固華爾街AI寵兒地位,"{'neg': 0.0, 'neu': 0.922, 'pos': 0.078, 'compound': 0.296}"
MSFT,Pfizer Stock Vs. AbbVie,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
MSFT,傳OpenAI擬去除非營利控制 取消投資回報上限 執行長首獲公司股權,"{'neg': 0.117, 'neu': 0.883, 'pos': 0.0, 'compound': -0.6249}"
MSFT,盤中速報 - 道瓊指數大跌1.13%，報40276.73點,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
MSFT,Bristol Myers Squibb Vs. AbbVie Stock,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
MSFT,Pick Disney Over Johnson & Johnson Stock,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
MSFT,Honeywell Vs. Rockwell?,"{'neg': 0.0, 'neu': 0.955, 'pos': 0.045, 'compound': 0.128}"
MSFT,Pick CSX Over Norfolk Southern Stock?,"{'neg': 0.045, 'neu': 0.875, 'pos': 0.08, 'compound': 0.3612}"
MSFT,盤中速報 - 道瓊指數大漲1%，報42597.79點,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
PEP,Guardiola happy Man City hearing to begin on Monday,"{'neg': 0.103, 'neu': 0.818, 'pos': 0.079, 'compound': 0.0258}"
PEP,Man City's Rodri out for season with ACL injury,"{'neg': 0.046, 'neu': 0.954, 'pos': 0.0, 'compound': -0.1531}"
PEP,Fake Python Coding Tests Installed Malicious Software Packages From North Korea,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
PEP,Man City stuns Arsenal with 98th-minute goal,"{'neg': 0.191, 'neu': 0.767, 'pos': 0.042, 'compound': -0.7506}"
PEP,Martha Wainwright on Post-Divorce Confidence and ‘Folk Tits’,"{'neg': 0.0, 'neu': 0.827, 'pos': 0.173, 'compound': 0.7964}"
PEP,How doxycycline for STI prevention affects the gut microbiome,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
PEP,I thought I knew football before I met Pep - Stones,"{'neg': 0.0, 'neu': 0.907, 'pos': 0.093, 'compound': 0.34}"
PEP,Man City’s Rodri out for the season after undergoing knee surgery,"{'neg': 0.19, 'neu': 0.81, 'pos': 0.0, 'compound': -0.7579}"
PEP,Arsenal and Man City - the Premier League's new big rivalry,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
PEP,Pep confirms Man City's Rodri out for season,"{'neg': 0.109, 'neu': 0.891, 'pos': 0.0, 'compound': -0.5267}"
PEP,Man City still waiting on Rodri injury diagnosis,"{'neg': 0.05, 'neu': 0.766, 'pos': 0.184, 'compound': 0.7269}"
PEP,'Bring me the bill' - Guardiola offers to pay bill for fan banner,"{'neg': 0.099, 'neu': 0.739, 'pos': 0.162, 'compound': 0.4215}"
PEP,'Guardiola the innovator begins solving Rodri puzzle',"{'neg': 0.054, 'neu': 0.946, 'pos': 0.0, 'compound': -0.2732}"
PEP,Rivals want to see Man City sanctioned - Guardiola,"{'neg': 0.0, 'neu': 0.774, 'pos': 0.226, 'compound': 0.6751}"
PEP,Guardiola has 'no doubts' over Foden return,"{'neg': 0.0, 'neu': 0.862, 'pos': 0.138, 'compound': 0.6472}"
PEP,Phillips 'frustrated' by focus on weight after Guardiola comments,"{'neg': 0.0, 'neu': 0.952, 'pos': 0.048, 'compound': 0.2263}"
PEP,Arsenal showed incredible commitment - Guardiola,"{'neg': 0.0, 'neu': 0.693, 'pos': 0.307, 'compound': 0.8555}"
PEP,'I love Pep - it's out of my hands if someone wants to damage that',"{'neg': 0.128, 'neu': 0.665, 'pos': 0.206, 'compound': 0.5267}"
PEP,I will play second team in EFL Cup - Guardiola,"{'neg': 0.0, 'neu': 0.84, 'pos': 0.16, 'compound': 0.6207}"
PEP,Pep 'happy' charge hearing starts on Monday: We will accept outcome,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
PEP,Man City 'magnificent' without Rodri - Guardiola,"{'neg': 0.0, 'neu': 0.829, 'pos': 0.171, 'compound': 0.7783}"
PEP,Altercation at Chambersburg Area Senior High School ends homecoming events early,"{'neg': 0.07, 'neu': 0.848, 'pos': 0.082, 'compound': 0.128}"
PEP,Pep asks for clarity over Arteta's Man City 'dark arts' comments,"{'neg': 0.048, 'neu': 0.625, 'pos': 0.328, 'compound': 0.9042}"
PEP,Package reproducibility in Python notebooks using uv isolated environments,"{'neg': 0.0, 'neu': 0.942, 'pos': 0.058, 'compound': 0.2732}"
PEP,'Question of time' before Frank manages big club - Guardiola,"{'neg': 0.093, 'neu': 0.907, 'pos': 0.0, 'compound': -0.5413}"
PEP,"Guardiola on Fulham win, international breaks and his love for Man City","{'neg': 0.0, 'neu': 0.81, 'pos': 0.19, 'compound': 0.8402}"
PEP,People expect Man City to be wiped 'from face of Earth',"{'neg': 0.057, 'neu': 0.943, 'pos': 0.0, 'compound': -0.2732}"
PEP,Guardiola waiting on extent of Rodri's injury,"{'neg': 0.0, 'neu': 0.938, 'pos': 0.062, 'compound': 0.34}"
PEP,Two-goal Kovacic's 'copy and paste' Rodri job,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.7003}"
PEP,It's difficult to replace Rodri - Guardiola,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
PEP,"Katy Perry's most personal lyric on her new album is about her daughter Daisy. It's too little, too late to save it.","{'neg': 0.0, 'neu': 0.801, 'pos': 0.199, 'compound': 0.802}"
PEP,Scientists are testing a keto cocktail for longevity and vigor — without the high-fat diet,"{'neg': 0.0, 'neu': 0.844, 'pos': 0.156, 'compound': 0.6124}"
PEP,Guardiola wants delayed start for Man City next season,"{'neg': 0.031, 'neu': 0.854, 'pos': 0.115, 'compound': 0.6059}"
PEP,I'm happy Man City hearing will start - Guardiola,"{'neg': 0.056, 'neu': 0.847, 'pos': 0.098, 'compound': 0.3818}"
PEP,'Bring me the bill' - Guardiola thanks Man City fans,"{'neg': 0.0, 'neu': 0.941, 'pos': 0.059, 'compound': 0.3182}"
PEP,Guardiola praises Haaland after 'tough week',"{'neg': 0.0, 'neu': 0.712, 'pos': 0.288, 'compound': 0.9031}"
PEP,The Football News Show,"{'neg': 0.04, 'neu': 0.96, 'pos': 0.0, 'compound': -0.0772}"
PEP,"'Pep' Genesio, admirador de Guardiola y alumno de Ancelotti","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
PEP,Schwere Kreuzbandblessur: Guardiola bestätigt: Saison für verletzten Rodri gelaufen,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
PEP,How To Earn $500 A Month From PepsiCo Stock Ahead Of Q3 Earnings,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
PEP,"Lille-Real Madrid : le résumé du coup d’éclat du LOSC, face au tenant du titre en Ligue des champions","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
PEP,Palmer 'might be best player in the league' - why did Man City sell him?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
PEP,"Lille-Real Madrid : dans une ambiance des grands soirs, le LOSC réalise l’exploit de faire tomber les champions d’Europe en titre","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
PEP,Pep Guardiola vuelve a ponerse a cero con el Manchester City en Champions,"{'neg': 0.191, 'neu': 0.671, 'pos': 0.138, 'compound': -0.3818}"
PEP,Ofertón a Rodrigo,"{'neg': 0.062, 'neu': 0.937, 'pos': 0.0, 'compound': -0.296}"
PEP,"Guardiola levanta la voz: ""Es como si esperaran que desapareciéramos de la faz de la tierra""","{'neg': 0.0, 'neu': 0.943, 'pos': 0.057, 'compound': 0.3182}"
PEP,Xbox introduces appealing transparent controller and stunning customization options for Elite Series 2,"{'neg': 0.0, 'neu': 0.871, 'pos': 0.129, 'compound': 0.6369}"
PEP,Anna Kendrick Recalls How ‘Pitch Perfect’ Costar Brittany Snow’s Pep Talk Helped Her Get Ready To Direct Her First Movie,"{'neg': 0.033, 'neu': 0.827, 'pos': 0.139, 'compound': 0.6705}"
PEP,"Pep trae esperanzas sobre la lesión de Rodri: ""Quizá sea algo menos de lo esperado""","{'neg': 0.066, 'neu': 0.934, 'pos': 0.0, 'compound': -0.3818}"
PEP,El millonario plan 'secreto' del City para cuando Guardiola les abandone,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
PEP,"Las 'manías' de Guardiola: ""No tengo Whatsapp, ni Instagram, ni TikTok...""","{'neg': 0.053, 'neu': 0.889, 'pos': 0.058, 'compound': 0.0516}"
PEP,¿Y si el que llama es Guardiola...? La Premier vuelve a tentar a Zubimendi,"{'neg': 0.105, 'neu': 0.895, 'pos': 0.0, 'compound': -0.5}"
PEP,Premier League: Manchester City gelingt ohne Rodri kein Sieg,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
PEP,Fußball-Bundesliga: Müller zu «wieder neuer» Bayern-Dominanz: Fühlt sich gut an,"{'neg': 0.206, 'neu': 0.794, 'pos': 0.0, 'compound': -0.8316}"
PEP,"‘Super/Man: The Christopher Reeve Story’, Sundance Winner ‘In The Summers’ & Willie Pep Biopic Hit Theaters – Specialty Preview","{'neg': 0.0, 'neu': 0.838, 'pos': 0.162, 'compound': 0.7184}"
PEP,Man City confirm Rodri has injured knee ligament,"{'neg': 0.215, 'neu': 0.785, 'pos': 0.0, 'compound': -0.8176}"
PEP,"Riesen-Lob von Matthäus - ""Die stärksten Bayern, die ich bisher gesehen habe - sogar besser als unter Pep""","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
PEP,Champions League: Hansi Flick und der FC Barcelona souverän gegen Bern,"{'neg': 0.201, 'neu': 0.799, 'pos': 0.0, 'compound': -0.8316}"
PEP,The Boys' Black Noir Actor Almost Played Another Member Of The Seven,"{'neg': 0.0, 'neu': 0.889, 'pos': 0.111, 'compound': 0.5574}"
PEP,Everything you need to know about Python 3.13 – JIT and GIL went up the hill,"{'neg': 0.0, 'neu': 0.918, 'pos': 0.082, 'compound': 0.4939}"
PEP,Players 'close' to striking over schedule - Rodri,"{'neg': 0.083, 'neu': 0.782, 'pos': 0.135, 'compound': 0.4939}"
PEP,Arsenal boss Arteta agrees new contract until 2027,"{'neg': 0.0, 'neu': 0.962, 'pos': 0.038, 'compound': 0.1406}"
PEP,Premier League: Man City mit spätem 2:2 gegen Arsenal - Remis für Hürzeler,"{'neg': 0.119, 'neu': 0.881, 'pos': 0.0, 'compound': -0.5994}"
PEP,Pep Guardiola tired of being asked how to replace the 'irreplaceable' Rodri,"{'neg': 0.074, 'neu': 0.793, 'pos': 0.133, 'compound': 0.3182}"
PEP,Fußball-Bundesliga: Matthäus voller Lob: Vergleich mit großen Bayern-Trainern,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
PEP,The Mistake That The Rings of Power Keeps Making,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
PEP,28 Feline Funnies to Avoid a Midweek Meltdown With a Meow Meme Marathon of Meowrvelous Cats,"{'neg': 0.0, 'neu': 0.824, 'pos': 0.176, 'compound': 0.7717}"
PEP,Heartwarming Heap of Cute Kittens To Boost Your Serotonin Levels On This Lovely Meowrning,"{'neg': 0.0, 'neu': 0.734, 'pos': 0.266, 'compound': 0.891}"
PEP,Manchester City held by Inter Milan in frustrating opener,"{'neg': 0.071, 'neu': 0.764, 'pos': 0.165, 'compound': 0.5859}"
PEP,Man City's hearing for 115 charges begins,"{'neg': 0.112, 'neu': 0.888, 'pos': 0.0, 'compound': -0.4404}"
PEP,Caturday Collection of Funny Felines For a Non-Stop Giggle Fest of Clawssic Cat Tomfoolery,"{'neg': 0.051, 'neu': 0.768, 'pos': 0.181, 'compound': 0.7644}"
PEP,Who could Man City sign to replace injured Rodri?,"{'neg': 0.211, 'neu': 0.789, 'pos': 0.0, 'compound': -0.8442}"
PEP,'Disaster' to 'winning machine' - is Rodri the best in the world?,"{'neg': 0.0, 'neu': 0.811, 'pos': 0.189, 'compound': 0.7717}"
PEP,Das findet Nagelsmann am Kroos-Rücktritt „skurril“,"{'neg': 0.206, 'neu': 0.794, 'pos': 0.0, 'compound': -0.8316}"
PEP,[Removed],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
PEP,"Today’s NYT ‘Connections’ Hints And Answers For Friday, September 13","{'neg': 0.0, 'neu': 0.894, 'pos': 0.106, 'compound': 0.5859}"
PEP,What would Rodri's injury absence mean for Man City's season?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
PEP,¡Guardiola pierde los papeles! Patada tremenda al banquillo con el gol del Arsenal,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
PEP,"Johnson, Palmer & Mbeumo to keep scoring - FPL tips & team of the week","{'neg': 0.0, 'neu': 0.932, 'pos': 0.068, 'compound': 0.4023}"
PEP,"Wingware: Wing Python IDE Version 10.0.6 - September 20, 2024","{'neg': 0.0, 'neu': 0.926, 'pos': 0.074, 'compound': 0.4019}"
PEP,Los peores augurios con Rodri: adiós a la temporada,"{'neg': 0.0, 'neu': 0.879, 'pos': 0.121, 'compound': 0.5859}"
PEP,"Las opciones de futuro del City: sin sanción, una deducción de puntos progresiva, quedar en un limbo...","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
PEP,¿Otra vez el 'coco' en esta nueva Champions?,"{'neg': 0.163, 'neu': 0.837, 'pos': 0.0, 'compound': -0.802}"
PEP,[Removed],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
PEP,[Removed],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
PEP,"Gedanken an Streik: Zu viel, oder? Neue Debatte um Belastung im Profifußball","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
PEP,Fixture schedule is 'dangerous' - Timber,"{'neg': 0.087, 'neu': 0.873, 'pos': 0.039, 'compound': -0.4019}"
PEP,Keep Your Notes App Under Lock and Key,"{'neg': 0.059, 'neu': 0.941, 'pos': 0.0, 'compound': -0.296}"
PEP,"This slim, portable $18 power bank charges your phone anywhere","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
PEP,[Removed],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
PEP,Collagen for Radian Skin: Why You Need It and How to Boost It Naturally,"{'neg': 0.0, 'neu': 0.764, 'pos': 0.236, 'compound': 0.8357}"
PEP,[Removed],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
PEP,[Removed],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
PEP,[Removed],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
PEP,Anomalia Inter: perché la squadra di Simone Inzaghi è diversa da tutti gli altri top team europei,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
PEP,How ‘The Featherweight’ Flawlessly Replicates the Look and Sound of the 1960s,"{'neg': 0.0, 'neu': 0.871, 'pos': 0.129, 'compound': 0.6369}"
PEP,Jack Grealish überzeugt für England: Zwei Volltreffer in die irischen Herzen,"{'neg': 0.106, 'neu': 0.894, 'pos': 0.0, 'compound': -0.5994}"
PEP,足球壇的「世紀審訊」：曼城被指控財政違規115條，最嚴重可能會被踢出英超？,"{'neg': 0.0, 'neu': 0.872, 'pos': 0.128, 'compound': 0.4215}"
PEP,This pregame pep talk from Mayo really ‘meant a lot' to Brissett,"{'neg': 0.0, 'neu': 0.886, 'pos': 0.114, 'compound': 0.5423}"
PEP,Manchester City’s midfielder Rodri out for ‘a long time’ due to knee injury,"{'neg': 0.15, 'neu': 0.85, 'pos': 0.0, 'compound': -0.7184}"
O,How Beetlejuice Beetlejuice Found Its Own Version of the ‘Day-O’ Scene,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
O,El motivo por el que no deberías usar tanga,"{'neg': 0.234, 'neu': 0.766, 'pos': 0.0, 'compound': -0.885}"
O,"Apple Event Live Blog: iPhone 16, Apple Watch 10, and New AirPods Expected","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
O,Europa advierte a Apple que debe abrir iOS o enfrentará una multa millonaria,"{'neg': 0.0, 'neu': 0.945, 'pos': 0.055, 'compound': 0.2732}"
O,Instagram traducirá tus Reels al inglés o español con la nueva IA de Meta,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
O,"Ya puedes ejecutar Windows en un iPhone, iPad, Android o Mac con esta app oficial","{'neg': 0.0, 'neu': 0.93, 'pos': 0.07, 'compound': 0.34}"
O,"Los Sims tienen un nuevo juego para móviles que, sí o sí, vas a querer jugar","{'neg': 0.053, 'neu': 0.947, 'pos': 0.0, 'compound': -0.296}"
O,¿Frío o calor? Este tejido se adapta a tus necesidades gracias a la piel del calamar,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
O,Esnifar cafeína está de moda con Energy Sniff: ¿es peligroso o la solución definitiva al cansancio?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
O,¿Tienes cerebro de izquierdas o de derechas? El partido al que votas está en tus neuronas,"{'neg': 0.104, 'neu': 0.896, 'pos': 0.0, 'compound': -0.5574}"
O,"La película de ‘The Mandalorian’ será una trilogía «o más», según Giancarlo Esposito","{'neg': 0.085, 'neu': 0.915, 'pos': 0.0, 'compound': -0.5574}"
O,Psicólogos que van al psicólogo: ¿no saben gestionar su salud mental ellos solos?,"{'neg': 0.068, 'neu': 0.932, 'pos': 0.0, 'compound': -0.296}"
O,The Type Of Fish McDonald's Uses In Its Filet-O-Fish Sandwich,"{'neg': 0.0, 'neu': 0.886, 'pos': 0.114, 'compound': 0.5423}"
O,Lo nuevo de Android es un duro golpe a los APKs: o instalas la app desde Google Play Store o no la usas,"{'neg': 0.0, 'neu': 0.873, 'pos': 0.127, 'compound': 0.5859}"
O,Corea del Sur recicla el 97% de sus residuos alimenticios. Su clave: o pagas por reciclar o te cae una multa,"{'neg': 0.058, 'neu': 0.942, 'pos': 0.0, 'compound': -0.296}"
O,"This Lego Star Wars Set May Not Look Like Much, But She’s 36% off and Got It Where It Counts","{'neg': 0.0, 'neu': 0.751, 'pos': 0.249, 'compound': 0.9117}"
O,Google’s Pixel 9a With No Camera Bar Could Be as Flat as a Pancake,"{'neg': 0.0, 'neu': 0.847, 'pos': 0.153, 'compound': 0.7717}"
O,¿Se ha disparado EE.UU. en el pie? Prohíbe la venta de coches que tengan piezas o software de China,"{'neg': 0.0, 'neu': 0.936, 'pos': 0.064, 'compound': 0.34}"
O,¿Tu iPhone 16 no se enciende? Cómo restaurarlo sin PC o Mac usando el nuevo método de Apple,"{'neg': 0.0, 'neu': 0.941, 'pos': 0.059, 'compound': 0.34}"
O,"‘Agatha, ¿quién si no?’ confirma si la Bruja Escarlata está viva o muerta en el Universo Marvel","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
O,"I visited New York's largest Halloween festival at a historic mansion with over 7,000 jack-o'-lanterns. Here are the coolest things I saw.","{'neg': 0.0, 'neu': 0.864, 'pos': 0.136, 'compound': 0.6249}"
O,Soy profesor de biomecánica y este es el  momento en el que debes cambiar tus zapatillas de deporte,"{'neg': 0.073, 'neu': 0.927, 'pos': 0.0, 'compound': -0.296}"
O,Tu móvil Xiaomi puede detectar cámaras espía en hoteles y Airbnb: así puedes activar esta espectacular función,"{'neg': 0.052, 'neu': 0.948, 'pos': 0.0, 'compound': -0.296}"
O,"Google Pixel Buds Pro 2, análisis: la IA en unos auriculares es algo que pensaba que no necesitaba. Hasta ahora","{'neg': 0.0, 'neu': 0.924, 'pos': 0.076, 'compound': 0.4215}"
O,"¿Qué opinan Netflix, Disney+, Max y Prime Video sobre usar VPN para ver series y películas?","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
O,Gen-3 Alpha: así es la IA viral que convierte tus vídeos en escenas de acción,"{'neg': 0.19, 'neu': 0.81, 'pos': 0.0, 'compound': -0.7906}"
O,"macOS Sequoia: si no puedes instalarlo en tu viejo Mac, prueba con esta app","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
